from,to
30412,13441
1355,416
4231,23907
28104,1375
22,30375
1355,1407
23141,21864
49,30058
49,2536
2622,10446
30390,2039
13265,4054
943,4054
3072,29854
1176,10696
12617,2039
7206,10696
8702,10696
12898,15293
3404,6316
2841,4177
1463,30343
19949,30343
801,15293
4790,4231
1131,30375
30457,3040
28011,4231
19949,30343
12705,29231
14493,22714
12898,4971
8008,30445
20302,4971
11145,10696
1409,4177
454,3040
21684,10072
21268,10446
19949,10696
13480,2811
2893,4177
1266,14726
4580,26449
4428,30455
6976,8699
454,30463
344,11546
30445,30445
30470,9118
26672,824
7671,824
22,29333
30475,9118
2384,2807
6950,7607
11919,16888
7460,25854
27816,7607
9652,28115
30364,29333
26935,30479
2841,30483
26935,30454
26935,21574
26935,28090
20302,28090
1946,4177
2000,4177
10475,7631
14390,17708
21375,30480
874,2807
6666,30454
8588,19294
23141,30488
21684,15242
6468,22727
297,30492
2622,7631
8588,30489
4231,30491
2893,7631
4231,27398
30498,6043
10381,10696
18060,25854
1946,7206
22277,15819
11142,30500
2384,30500
6999,28037
8008,30497
8008,9044
22277,8843
30505,3627
30445,30445
27816,30328
2622,19874
4354,30484
10400,23860
12603,586
4362,23358
9652,28037
11100,9044
23141,24078
10774,10696
25510,23358
20302,4463
19949,30343
21684,4463
13972,30496
30516,15327
1310,27960
4149,4149
6999,30520
27816,27960
6101,30512
1233,30520
4790,13139
2356,477
13972,8799
290,13475
23141,13475
1345,15242
2290,13828
24133,2039
21349,2039
11100,30530
9970,2039
12489,12489
3556,30267
8008,7368
6506,15242
35840,30530
17993,30537
801,30530
14497,763
30445,30445
1481,29992
6481,30539
17546,4036
1946,10671
26935,12981
5690,344
26935,29480
6794,13475
13972,30544
21337,30445
13265,23758
3992,29333
22,29333
7721,344
24309,1982
20787,15242
10265,8799
1266,22051
8726,29992
30210,30504
18739,27991
30539,29992
27829,22051
19885,22051
7530,25355
1465,1446
30554,30545
30445,25386
30557,14214
30062,2039
10839,11376
25235,4362
102,30558
25510,30558
28209,3301
4639,344
23141,29433
21123,30555
30445,15915
424,29480
8769,18483
10076,9947
8472,14214
23291,19278
23291,362
18060,19278
21907,24070
6032,30555
16751,23758
14450,25950
4690,1131
10941,4246
12898,30565
827,30555
9833,22051
25510,30376
15517,13694
35357,11768
30364,30376
6101,30573
5497,8702
1266,30376
2893,3106
6101,30376
30203,29634
3106,28104
24681,2672
18060,8799
12664,4246
18060,30574
23950,17901
4231,4246
3847,30579
14447,344
30364,30364
49,2811
5740,4246
5497,3554
5497,602
5497,1389
18060,17588
3324,24963
1573,20557
5497,1465
22049,29634
16409,460
30587,2042
30587,2042
18060,25347
22878,2042
12481,26659
1310,25854
23291,30580
13694,13694
9025,26659
23648,23835
30445,21337
11260,28037
30062,17588
23291,11056
23648,8133
23141,17965
454,28037
3365,15424
4144,25854
25997,25997
14340,23648
6794,25997
11260,30581
30593,22795
24309,3651
2191,25854
8991,25997
13265,25347
30595,30376
4231,22170
11540,23317
25347,25347
11540,6250
274,25326
4118,30376
21123,30597
4639,2191
11260,28016
8588,30600
22277,30259
30602,25997
3711,290
16046,2215
766,30524
7759,30575
15934,22363
8769,30600
15424,15424
6545,1465
23291,6818
18060,30601
30608,13694
12978,25997
30611,2954
30610,30611
7402,5420
11260,29333
3503,4856
80744,21564
23291,18129
6262,6250
23291,20052
13762,2954
8588,30615
7311,30598
30364,30607
8588,8131
30621,30611
13972,4971
14915,3711
14246,30611
13972,21574
2926,30267
11332,8131
18739,27831
2554,30624
5340,30611
2841,15293
14450,30594
25854,1528
8008,15293
18060,18263
30304,15293
16023,6985
3711,30623
2841,11540
26935,30618
30628,22073
613,30376
22277,18465
21123,21123
473,30626
23141,6985
1266,30636
6794,18465
10400,30637
10811,30637
25485,2672
25510,4463
3106,17064
16678,16972
13650,8916
17064,12481
381,11546
6756,12481
21684,4463
11054,30642
20302,4463
11054,1044
25028,1044
2042,1044
18060,2672
2042,12481
13650,42371
4649,1310
28011,1044
30363,1044
27736,1044
27704,30530
14915,10290
3324,1044
30062,1044
10076,4333
30650,12301
14094,30644
290,1044
30654,1887
14830,1044
2807,1044
5497,8547
30601,30601
30180,13910
10503,13910
1409,13910
30662,30638
7460,3847
29992,30660
30668,2083
6278,3847
30674,8916
3556,30672
3995,23860
20527,30026
11260,16702
730,22180
6794,30267
2926,30267
11054,18698
10400,19770
3106,1044
25510,19368
3106,1044
2926,19368
1409,4149
30679,83
4231,24114
7460,13921
17308,27736
3384,27736
13265,30660
2481,3945
2926,2841
14830,12481
88,27736
3493,10847
13265,4149
17064,25684
18263,11317
6794,4423
13923,19368
13972,19368
17836,4423
30598,30480
30668,10898
6666,33841
2926,1355
4354,12156
10475,22741
404,30026
24309,30684
14450,15934
78,30685
30445,21337
35840,25494
17118,14432
30691,30615
8103,12310
318,12310
30364,30364
80744,16702
801,24152
23141,20300
121,22606
6494,30696
6668,9164
3711,26756
8719,30696
2672,2672
2290,1816
4354,17016
2530,30701
30364,30364
2926,27923
28011,27923
19045,17901
19029,2672
11919,20748
16046,1355
6101,14454
613,14454
391,16046
24152,14454
18117,1042
391,26148
454,26648
703,20346
17901,16046
19075,25494
3847,1992
4096,4096
7673,30706
406,30364
9025,2672
6986,30717
11768,30471
10503,24786
12705,24786
9025,1737
1939,6430
25485,30721
3493,22051
24152,24637
136,30721
2000,8133
18512,50973
1266,29349
30210,27932
2481,20295
20595,6094
30210,30728
5101,1992
6101,30728
6986,1992
6794,30729
4696,15819
23917,30717
730,3621
10076,9164
27663,30689
9502,9164
4696,9164
3493,30733
35840,30735
2868,6430
13972,21574
582,22741
5583,5627
25510,30734
3041,21857
8032,7530
36108,22741
2821,20295
4661,21816
14450,25494
25485,1079
5340,1079
30755,30747
955,1079
2821,4111
14094,7644
30364,4111
12664,4111
27783,7530
23141,29349
9871,33841
4140,30445
29902,30176
27446,27446
30062,29349
11260,30763
13265,23758
20302,7530
30668,2807
22650,3448
13972,30745
15819,27
408,11768
4814,6976
1345,10946
20787,6976
9025,6976
15934,6976
30750,10046
14024,6976
3193,30706
10076,33841
27816,30768
915,21857
15819,30776
6205,10946
29992,30776
6668,8103
9422,30732
13972,21574
15120,29733
6794,18465
25510,30776
20302,30779
6668,30779
3365,10072
20787,25609
11919,6269
11260,11178
4231,30781
11919,29273
683,6269
18060,4096
20302,25953
13552,27923
6094,29333
14024,290
7206,20995
28104,30375
14915,20995
2926,30784
1176,20995
391,30779
12301,15242
75,15242
1622,1355
20995,20995
30792,5259
8385,30791
28090,30731
18739,15242
20995,7758
4790,9947
25355,30704
340,30733
28104,19885
8133,5761
9502,9164
18739,40722
30364,30364
23291,10446
75,10446
30800,8883
5091,26045
19276,10446
4354,24152
15934,10446
20716,26766
20233,2191
8385,23506
21349,26766
13972,19325
23291,29334
9317,5309
27140,477
8008,19885
24152,30176
3684,16888
19949,11317
12481,30816
6094,2672
6153,30821
4333,9947
13265,25792
318,8103
9072,30730
3651,24309
19186,30829
30830,2641
13410,17308
4790,25792
78,30829
1266,30830
30364,30830
6668,20883
9928,1162
4696,24637
14915,6206
6668,21271
11926,17308
19186,4517
6262,2841
3684,6206
75,2578
18756,20883
21095,21271
18131,8133
2290,30445
10076,5482
21349,30830
49,27923
6756,6269
2807,22180
6668,11376
29992,11376
12166,20883
10400,6269
9025,30846
6074,6074
2821,26039
6094,30776
13972,22073
4356,25028
6101,6206
29333,30847
2954,30842
13972,21574
6101,30824
15819,6206
4961,30776
10076,27272
8588,8419
1266,19075
1266,19075
18850,22804
26815,30836
10708,26002
26674,21816
3859,3859
1345,21271
6666,21095
13923,30860
10076,25854
360,19186
2051,30860
23291,30860
19027,30860
11025,370
9672,348
11640,30862
29444,30263
801,30252
29935,15293
24152,26815
23141,26815
17836,26815
30846,30846
13265,25854
15887,19113
19045,370
12705,26766
30868,30855
30364,30364
23291,15235
13972,23129
30062,15235
6794,43894
6032,12617
10779,30703
2841,9068
391,30364
17261,26039
3493,8719
15780,26815
6094,30869
23373,8719
19729,8199
454,17164
18060,17164
80744,23078
18060,2841
1508,17085
4177,5206
4231,30364
9317,23874
11670,20346
2841,5206
30879,30879
1345,30881
20919,20919
26674,25028
1441,51
78,7717
7206,20716
17064,30884
30889,23874
2841,7717
10400,7717
10400,7717
1310,7717
2503,7717
15887,7717
17118,30893
5442,20716
25326,30896
13265,13441
2622,22002
10400,1162
13762,30618
4096,307
25854,13441
317,7717
3072,30081
437,7717
15155,24152
10446,23874
1441,24152
4528,5206
18263,23874
1441,51
30904,23874
763,17164
30906,17085
18060,13625
22873,51
405,5873
6101,22002
6751,22002
30808,30618
6666,27663
24309,20782
11054,26659
8008,22051
25510,6316
27986,27986
49,5206
955,3106
9652,1898
75,30862
9928,12310
21051,30862
2841,1409
20186,30911
13972,8887
2841,30862
26756,30916
5340,22051
6101,78
29902,30923
29992,4463
29992,4463
20302,78
3603,4177
30924,25337
4790,5259
4790,1310
17581,5678
30926,29968
6976,30912
20787,30776
27816,30703
9652,29374
30364,9317
30781,30781
13650,30927
17581,30927
6085,26705
13650,30924
11598,11778
15242,13444
27663,30933
18060,25854
30650,1079
6094,11598
1587,20597
6976,28104
78,9317
78,9317
13832,27287
30860,1047
5903,29349
30939,20716
6101,27287
6205,27287
14969,27287
2841,238
30943,30933
10446,9317
26674,20300
20302,30931
469,30860
15934,16971
23917,4874
21349,4692
14515,8446
6666,8446
21349,9317
6950,1441
1409,1441
6269,30860
613,8446
317,1441
2926,4721
21349,8446
9658,2290
24706,30860
17047,9317
18263,30950
22253,30209
9317,7845
4040,30921
11142,30935
17846,30935
11142,1450
2290,18060
30860,3475
6545,3475
9025,30950
7699,5072
5072,5072
813,7772
17907,30955
12482,10446
11682,18060
9025,8916
22277,30954
30956,5690
4428,27125
35357,1450
30957,3475
24309,1441
20302,1441
21907,19325
28104,30610
18739,30610
6574,12310
14915,20716
22002,1450
4790,5274
80744,9317
30379,5274
10503,1450
25309,1095
17988,5274
21684,7313
13972,21574
21375,29973
26039,18420
35840,19075
19822,19822
12205,13904
4231,1095
1450,1450
18060,3544
4231,3544
321,4096
11260,30919
10194,30958
15743,21779
1540,21779
5583,9068
14450,19075
21349,21779
683,25791
2841,1407
10076,13441
5583,9068
4643,4096
17969,19325
27816,30971
10503,27287
6950,22823
7031,10446
1049,15120
14167,15120
3711,15120
30978,1355
2106,30971
8176,5732
402,7530
27770,30971
10400,3602
27140,7530
14969,29935
12705,20716
297,30259
4428,9164
3711,27287
15780,30919
19949,29935
1162,30983
6101,30974
30889,19133
6756,25791
27013,13739
454,54780
21684,22338
11919,30730
7460,13441
7410,1355
5259,6301
2669,2612
943,5259
28090,30985
13650,18755
21907,30985
30786,24891
703,10328
3684,22051
26039,30985
30800,18755
18060,30650
22051,22051
18060,24296
2290,24296
27829,22051
6084,8846
4720,29295
14493,1095
12301,30650
10076,30976
5229,2384
1492,14114
13650,24152
15292,2841
21095,21095
3992,30996
1939,24296
8008,22051
9928,22381
9652,2525
2841,13739
22051,2954
10696,22381
8824,13856
1266,81883
15837,2525
26459,30746
9072,30997
9072,30730
11919,30730
12705,20716
29323,2525
18739,30997
13265,13441
398,398
27140,31009
31010,29911
14493,2525
1946,26705
12898,14309
955,30650
6666,12310
30800,4312
31013,2954
31014,2954
6101,30364
30800,6094
30800,9118
454,30364
4814,7717
13265,5274
405,8846
31020,30997
6668,12914
43085,2954
6950,24381
18739,15242
12166,12914
6670,29973
21375,29973
9617,13139
7206,5810
24133,2954
19729,27986
8008,22051
9025,14207
8419,24381
21779,31034
35840,15242
31036,9124
5952,19544
12205,23078
28104,23388
6101,9652
1176,31035
23388,1737
1176,20716
21051,9652
21123,24381
1056,29928
4096,17492
801,30252
26459,9652
31048,801
12705,31035
31049,11765
7721,49
26013,9652
22989,24306
9502,23194
801,30203
8914,23194
27164,19684
28090,30983
15934,13739
30800,27164
13650,24306
13168,31034
26002,26002
1049,30983
20302,29353
8103,42661
21907,30983
8855,19874
9928,42661
20346,30996
8588,9652
8588,238
8588,21929
25510,4961
13650,29974
3847,25812
7868,11765
8008,23388
10194,42661
11926,26522
2083,7460
9871,25812
12547,49
26522,26522
5659,25812
9025,29936
16751,25812
14094,4231
4790,4763
27770,10707
3651,22338
1463,29775
11540,10707
1703,23194
2622,3840
13647,31070
26935,13356
21684,31071
1049,27767
15833,362
1532,21482
18739,22002
21123,3465
7813,24538
26522,5259
184,27923
2841,31076
10696,5259
21570,2938
11919,936
8103,42661
26013,13356
396,27923
12166,27923
943,5259
3324,31074
3465,3465
9072,31079
15837,31074
10076,31003
10076,13441
18060,22002
7399,3891
3493,31062
26935,8446
31081,2082
21095,10707
13168,30176
13923,1450
27513,31084
26013,30081
11260,25145
3324,31074
8008,31074
8799,9858
1266,30432
8103,18013
297,23388
6094,30997
30364,9858
10811,14901
29475,1407
31049,25510
31020,23388
2698,4556
2968,27348
2968,21816
21907,30081
23141,30081
8899,1407
2968,238
2968,24538
1688,31092
8008,19684
22051,19684
8733,1737
8008,1737
1898,3343
20997,1737
11025,1737
4144,31091
22052,13739
15819,6856
11540,6856
943,5572
10076,31091
16659,5572
23950,26659
6666,6856
14830,26659
29992,14854
6066,17901
2926,1737
19475,19475
21090,1483
943,14854
9072,29879
6794,1737
19949,1650
9072,10980
26935,1056
6094,2672
14830,30081
1310,30850
766,15819
31111,29333
582,2837
31112,2191
49,6856
3324,31074
9502,13441
1409,26522
1409,26522
22599,26522
21265,26522
9564,26522
5701,26522
8008,31074
25510,26522
2554,31113
8112,51
7644,22112
8855,24984
16002,26522
9502,13441
5583,26522
766,26522
23291,25510
30081,26522
492,26522
22112,22112
31121,25510
18238,5628
4096,31109
4096,31118
7666,5259
23388,10909
11926,26522
1946,15819
3602,26522
7206,26522
20787,26522
943,1095
38783,15819
2841,15819
26522,2117
14901,31130
20997,31128
30363,31130
1056,31130
31102,31130
943,5572
31026,14340
8133,20343
25442,30850
2290,31135
18060,31135
3992,31127
1946,20343
21907,23053
30304,20343
4528,30850
18060,2666
3132,19075
1143,1095
15629,2666
22758,15334
4231,2666
18060,4707
10744,31128
15934,5152
25510,25510
22052,13739
238,445
11919,26522
9025,31102
6101,31102
17506,238
10400,238
1355,26522
21402,26522
30957,26522
1939,33841
23388,31151
30304,26522
2698,31152
31154,2623
31161,7692
31164,31162
25355,238
4790,19475
11054,42371
80744,4721
23291,12858
3803,28104
80744,4362
6794,41060
1061,42371
11260,31145
7108,12858
24559,17907
20346,7108
1345,21566
5690,1737
49,396
5690,26522
7108,9947
23291,23291
22758,12586
26935,4362
10503,10328
21375,30081
2356,30081
310,2039
4053,24576
1345,30081
439,2623
31172,1355
7666,19475
10696,1737
1593,1409
31102,31102
2841,2039
10368,13139
9025,18263
1176,18263
18739,10610
40,17988
1266,31179
2530,7108
26672,31181
18814,13898
12120,9253
20302,31180
297,332
1703,9581
1310,30661
1310,613
75,9581
7666,40
2383,1106
1176,613
4428,13803
766,21816
674,613
2000,23388
943,10857
4721,613
10146,10146
12166,613
3493,13898
290,613
1946,613
30412,255
630,31187
20997,31128
6666,9581
9025,23388
2841,18571
1946,23388
8430,30869
3324,31196
21090,31193
1040,332
31198,10206
2698,31197
2669,613
2821,29333
21684,613
13923,1434
3528,3402
22277,18465
26701,10035
238,35357
14171,11206
23758,10857
2284,2081
40,32
30364,35357
2481,1355
5495,17022
15684,31040
18117,31040
21095,2811
13265,31197
25510,31201
10194,18571
18814,16537
35840,26700
3847,4096
4111,2039
20302,30867
18739,26700
20233,31192
9317,2081
3503,2821
20431,20431
10696,32
10400,20431
4231,1648
2926,26522
4144,31182
20787,26522
40,31214
15837,10035
80744,30867
31052,31052
6950,5661
5937,238
674,26522
27465,18571
5091,10980
440,29764
297,10035
15934,4721
4874,4874
19045,7717
10446,31225
19075,7717
80744,4721
10839,7717
6348,3521
9652,4721
2841,4721
12705,13782
31231,10446
1650,1573
9025,29764
13762,12653
31233,2841
49,4721
28104,8103
391,1648
10503,21349
20302,12653
317,8103
30800,1737
9317,4721
11260,21800
20302,21302
8176,31241
1528,1648
21779,12653
2841,30916
6950,12653
18739,31236
19885,22051
31085,31085
18086,11504
4961,21800
8008,31228
15743,8473
1441,29404
1056,31239
6153,31239
5495,29992
21885,5018
26672,29973
14497,26116
12310,49
31250,4700
6666,49
8008,11504
18060,2837
3847,14143
6950,2837
1335,31252
21095,12653
31040,9564
5998,29992
2393,30860
26013,12981
8103,49
13650,29611
6348,24415
31076,10446
21095,49
19949,49
9025,3005
8176,2631
13762,3948
1463,28104
24309,31217
10503,757
9025,757
31264,10446
6094,31196
20787,30776
4428,31262
9658,14143
5937,4177
1508,29536
15743,30081
8008,31217
15934,20105
26935,31248
26935,30081
4069,13647
18060,26522
31217,11178
31217,23112
1345,30081
31217,2631
17836,18465
1946,27974
1437,31271
11260,31257
11919,29972
4528,4177
25510,1056
21907,25337
22781,24541
13650,26046
6666,25812
7507,5810
25510,24541
31281,49
3711,24541
8309,23835
1946,6094
8385,15980
2698,6094
15934,28104
21349,6094
32178,15934
8008,26659
31292,1176
6936,24611
8385,15980
3503,26522
1176,828
14497,31071
14094,15980
31301,31300
11025,8070
26935,31017
31304,3546
402,19956
2841,8070
3521,8070
9072,21884
20302,19956
4096,13441
26935,22051
30138,22051
5152,5152
26935,19956
31307,2234
26935,31306
11716,31283
21123,31294
31251,31251
381,19956
30827,4096
19045,31271
12898,27772
3931,19313
9617,4096
18060,17896
6666,19313
18060,8070
16046,13441
32,4096
613,31294
18814,6360
21095,19313
6936,13647
2954,6094
26013,4177
4790,1648
5091,29972
2698,13559
31102,4111
1176,238
31316,31177
22758,25609
1465,25609
4528,238
26935,25609
6094,31317
2051,362
11100,31310
7759,31317
31242,31242
30641,11540
1688,26116
11260,6756
1441,31317
26437,9672
31163,362
31324,1176
15743,17047
321,2900
26935,238
10811,6756
381,238
26935,23014
2926,1176
30035,1176
31328,766
1061,31323
4149,238
2578,30877
31331,12310
13972,10903
8008,6360
582,238
3711,1176
23291,36285
31177,31177
9471,2900
4177,20343
31272,211
6506,31297
4177,4177
381,238
3485,8070
31339,2234
31316,31177
30364,9317
10400,36285
22294,6776
18814,11011
30364,27311
11260,19189
8176,21369
31344,1079
31345,6357
25510,19189
14493,11011
25510,31325
7174,1528
7410,13441
1946,10481
3651,19189
26935,31348
26935,22051
1946,4423
31352,25337
3603,20343
30684,19189
2926,20343
10446,26522
7762,31278
29992,22051
17036,9187
11632,11632
6794,9187
5091,23388
28104,31356
26935,17047
31217,31217
2698,10626
7,10626
2968,238
23141,31358
1266,9187
21684,6761
2968,31275
2698,4643
31361,4643
21302,21302
26674,2893
7399,10626
2554,20300
14447,21369
1946,8133
2698,22781
9449,13441
20026,19988
30641,1841
7460,13441
26013,4177
2051,23388
23388,23388
6205,10696
12898,24060
26039,24060
1176,23388
29956,29333
27465,23388
29956,31378
345,18974
13972,31348
8032,350
28104,31382
7410,23388
7076,22315
27465,23388
31340,2349
2622,31372
26935,31376
21051,31306
22989,1291
26935,31348
3106,23388
26013,19593
19949,238
297,27832
30364,23388
297,27832
644,2349
11500,695
31391,8103
20302,27832
17836,31376
20787,10696
4144,13139
136,23388
31014,23388
1573,10696
24133,29763
12547,11540
10251,3040
8508,29763
5701,31217
31396,238
31371,18263
3684,10035
8338,31382
14493,23388
613,23388
2290,31356
14246,23388
30412,31356
27895,15566
9317,23388
2384,6316
8927,23388
3448,3448
12487,5200
14447,11546
17173,26522
8103,19176
10696,31376
10400,31410
9850,5963
2284,31410
22599,26522
29992,3525
26013,6094
29555,50650
6506,1450
17581,10035
2698,4800
20300,20300
15934,238
18739,4800
18739,7060
31102,2384
10235,23388
1463,29536
13972,31386
